id,name,handle,location,contact_phone,contact_email,wallet,amount_inr,date,source_channel,snippet
10592,Sunita Yadav,@sunita_yadav_75,"Hubli-Dharwad, Karnataka",+919390788860,sunita.yadav376@secure-mail.org,0xc7fc8d2d9c52b8492deefa378c74931a935941ad,500000,2025-03-05T22:45:53,Supply Chain Monitor,"Consignment transit record #10592. Operative Contact: Sunita Yadav (@sunita_yadav_75), Phone: +919390788860, Email: sunita.yadav376@secure-mail.org, Location Corridor: Hubli-Dharwad, Karnataka. Escrow settlement wallet: 0xc7fc8d2d9c52b8492deefa378c74931a935941ad. Valuation: INR 500,000."
10593,Nikhil Nair,@nikhil_nair_47,"Dhanbad, Jharkhand",+916710784243,nikhil.nair962@secure-mail.org,0xe1bfa758fc97e49d3706f5f628ade180c4397502,50000,2025-01-14T14:44:15,Crypto Exchange Node,"Consignment transit record #10593. Operative Contact: Nikhil Nair (@nikhil_nair_47), Phone: +916710784243, Email: nikhil.nair962@secure-mail.org, Location Corridor: Dhanbad, Jharkhand. Escrow settlement wallet: 0xe1bfa758fc97e49d3706f5f628ade180c4397502. Valuation: INR 50,000."
10594,Vikram Chawla,@vikram_chawla_35,"Nashik, Maharashtra",+917066503664,vikram.chawla792@secure-mail.org,0xffc0822dadcbbc194dc8907449cfca789f437067,1500000,2025-06-03T23:13:39,Public Transit Logistics,"Consignment transit record #10594. Operative Contact: Vikram Chawla (@vikram_chawla_35), Phone: +917066503664, Email: vikram.chawla792@secure-mail.org, Location Corridor: Nashik, Maharashtra. Escrow settlement wallet: 0xffc0822dadcbbc194dc8907449cfca789f437067. Valuation: INR 1,500,000."
10595,Rahul Yadav,@rahul_yadav_69,"Ghaziabad, Uttar Pradesh",+918156427019,rahul.yadav549@secure-mail.org,0x2e70005c03cfaf568919a41ebd06074e863bd3a4,120000,2026-01-20T21:37:27,Metro Corridor Relay,"Consignment transit record #10595. Operative Contact: Rahul Yadav (@rahul_yadav_69), Phone: +918156427019, Email: rahul.yadav549@secure-mail.org, Location Corridor: Ghaziabad, Uttar Pradesh. Escrow settlement wallet: 0x2e70005c03cfaf568919a41ebd06074e863bd3a4. Valuation: INR 120,000."
10596,Ananya Malhotra,@ananya_malhotra_39,"Chennai, Tamil Nadu",+917632785145,ananya.malhotra160@secure-mail.org,0xa61316531920f1f78230af26dabf36c3326a2504,75000,2025-08-08T20:42:18,Darknet Market Relay,"Consignment transit record #10596. Operative Contact: Ananya Malhotra (@ananya_malhotra_39), Phone: +917632785145, Email: ananya.malhotra160@secure-mail.org, Location Corridor: Chennai, Tamil Nadu. Escrow settlement wallet: 0xa61316531920f1f78230af26dabf36c3326a2504. Valuation: INR 75,000."
10597,Karan Malhotra,@karan_malhotra_70,"Madurai, Tamil Nadu",+916821422377,karan.malhotra256@secure-mail.org,0xa4fad655f862ba7186f852bf87605aa0a5efa8a9,1500000,2025-05-11T20:35:35,CyberShield Advisory,"Consignment transit record #10597. Operative Contact: Karan Malhotra (@karan_malhotra_70), Phone: +916821422377, Email: karan.malhotra256@secure-mail.org, Location Corridor: Madurai, Tamil Nadu. Escrow settlement wallet: 0xa4fad655f862ba7186f852bf87605aa0a5efa8a9. Valuation: INR 1,500,000."
10598,Tanvi Chawla,@tanvi_chawla_51,"Indore, Madhya Pradesh",+919800999067,tanvi.chawla190@secure-mail.org,0xef5d54d62b11c8c6c3d129e9421ca146ccab5be2,250000,2025-09-29T16:03:27,Encrypted Comm Desk,"Consignment transit record #10598. Operative Contact: Tanvi Chawla (@tanvi_chawla_51), Phone: +919800999067, Email: tanvi.chawla190@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0xef5d54d62b11c8c6c3d129e9421ca146ccab5be2. Valuation: INR 250,000."
10599,Imran Nair,@imran_nair_92,"Visakhapatnam, Andhra Pradesh",+918086843453,imran.nair789@secure-mail.org,0x0014e0817f53f287fb0a7d6b00617a4c07556c4a,1500000,2026-02-13T06:46:23,Northern Route Dispatch,"Consignment transit record #10599. Operative Contact: Imran Nair (@imran_nair_92), Phone: +918086843453, Email: imran.nair789@secure-mail.org, Location Corridor: Visakhapatnam, Andhra Pradesh. Escrow settlement wallet: 0x0014e0817f53f287fb0a7d6b00617a4c07556c4a. Valuation: INR 1,500,000."
10600,Priya Deshmukh,@priya_deshmukh_42,"Bhopal, Madhya Pradesh",+918206899823,priya.deshmukh510@secure-mail.org,0x98d5a8ab3e732249b9e542adf60b7ae7e97b2c2e,50000,2026-01-06T19:32:11,Crypto Exchange Node,"Consignment transit record #10600. Operative Contact: Priya Deshmukh (@priya_deshmukh_42), Phone: +918206899823, Email: priya.deshmukh510@secure-mail.org, Location Corridor: Bhopal, Madhya Pradesh. Escrow settlement wallet: 0x98d5a8ab3e732249b9e542adf60b7ae7e97b2c2e. Valuation: INR 50,000."
10601,Manish Mehta,@manish_mehta_66,"Ludhiana, Punjab",+919582394693,manish.mehta628@secure-mail.org,0x7313969e9596df3e7e9af3a2dbd173840d2be03f,25000,2025-10-30T15:08:46,Encrypted Comm Desk,"Consignment transit record #10601. Operative Contact: Manish Mehta (@manish_mehta_66), Phone: +919582394693, Email: manish.mehta628@secure-mail.org, Location Corridor: Ludhiana, Punjab. Escrow settlement wallet: 0x7313969e9596df3e7e9af3a2dbd173840d2be03f. Valuation: INR 25,000."
10602,Kavita Bose,@kavita_bose_64,"Bengaluru, Karnataka",+916473079596,kavita.bose636@secure-mail.org,0xbec67cf9323c647fc47db580c85cd847558cfe92,120000,2025-04-07T04:07:51,Northern Route Dispatch,"Consignment transit record #10602. Operative Contact: Kavita Bose (@kavita_bose_64), Phone: +916473079596, Email: kavita.bose636@secure-mail.org, Location Corridor: Bengaluru, Karnataka. Escrow settlement wallet: 0xbec67cf9323c647fc47db580c85cd847558cfe92. Valuation: INR 120,000."
10603,Manish Saxena,@manish_saxena_11,"Visakhapatnam, Andhra Pradesh",+916367472013,manish.saxena555@secure-mail.org,0xe96a272900d1ba0d15c0c5a79ddeec9c8acddc01,250000,2025-05-23T19:53:25,Supply Chain Monitor,"Consignment transit record #10603. Operative Contact: Manish Saxena (@manish_saxena_11), Phone: +916367472013, Email: manish.saxena555@secure-mail.org, Location Corridor: Visakhapatnam, Andhra Pradesh. Escrow settlement wallet: 0xe96a272900d1ba0d15c0c5a79ddeec9c8acddc01. Valuation: INR 250,000."
10604,Sneha Reddy,@sneha_reddy_19,"Faridabad, Haryana",+919000519518,sneha.reddy938@secure-mail.org,0xc34094f7ab11deb5a79695c7012a36b1974bb689,1500000,2025-02-14T06:00:34,Northern Route Dispatch,"Consignment transit record #10604. Operative Contact: Sneha Reddy (@sneha_reddy_19), Phone: +919000519518, Email: sneha.reddy938@secure-mail.org, Location Corridor: Faridabad, Haryana. Escrow settlement wallet: 0xc34094f7ab11deb5a79695c7012a36b1974bb689. Valuation: INR 1,500,000."
10605,Manish Verma,@manish_verma_54,"Howrah, West Bengal",+917565709571,manish.verma814@secure-mail.org,0x8ce2a8488ef72ee88f7e4303c373e3f7904a74fc,1500000,2025-04-02T14:18:42,Public Transit Logistics,"Consignment transit record #10605. Operative Contact: Manish Verma (@manish_verma_54), Phone: +917565709571, Email: manish.verma814@secure-mail.org, Location Corridor: Howrah, West Bengal. Escrow settlement wallet: 0x8ce2a8488ef72ee88f7e4303c373e3f7904a74fc. Valuation: INR 1,500,000."
10606,Dev Chawla,@dev_chawla_19,"Jodhpur, Rajasthan",+919069903254,dev.chawla115@secure-mail.org,0x6eb39f95fa1f3a083d60b51486119e65c9bb973b,250000,2025-05-27T23:56:24,Crypto Exchange Node,"Consignment transit record #10606. Operative Contact: Dev Chawla (@dev_chawla_19), Phone: +919069903254, Email: dev.chawla115@secure-mail.org, Location Corridor: Jodhpur, Rajasthan. Escrow settlement wallet: 0x6eb39f95fa1f3a083d60b51486119e65c9bb973b. Valuation: INR 250,000."
10607,Sunita Saxena,@sunita_saxena_46,"Indore, Madhya Pradesh",+918490733476,sunita.saxena70@secure-mail.org,0x4055f4a9240a4cb672ff237aeb2d331007053d43,50000,2025-07-28T11:01:28,Freight & Escrow Hub,"Consignment transit record #10607. Operative Contact: Sunita Saxena (@sunita_saxena_46), Phone: +918490733476, Email: sunita.saxena70@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0x4055f4a9240a4cb672ff237aeb2d331007053d43. Valuation: INR 50,000."
10608,Arjun Nair,@arjun_nair_58,"Ranchi, Jharkhand",+916525413833,arjun.nair762@secure-mail.org,0x0aa9e2c665a47db69d48b84a7e99790a2a9bfaad,250000,2025-08-28T04:31:19,Supply Chain Monitor,"Consignment transit record #10608. Operative Contact: Arjun Nair (@arjun_nair_58), Phone: +916525413833, Email: arjun.nair762@secure-mail.org, Location Corridor: Ranchi, Jharkhand. Escrow settlement wallet: 0x0aa9e2c665a47db69d48b84a7e99790a2a9bfaad. Valuation: INR 250,000."
10609,Siddharth Nair,@siddharth_nair_53,"Bhopal, Madhya Pradesh",+917477140461,siddharth.nair769@secure-mail.org,0x11cb983261cb60acb1f216174b32ae145529cf5a,25000,2026-01-02T01:01:19,Freight & Escrow Hub,"Consignment transit record #10609. Operative Contact: Siddharth Nair (@siddharth_nair_53), Phone: +917477140461, Email: siddharth.nair769@secure-mail.org, Location Corridor: Bhopal, Madhya Pradesh. Escrow settlement wallet: 0x11cb983261cb60acb1f216174b32ae145529cf5a. Valuation: INR 25,000."
10610,Meera Verma,@meera_verma_13,"Raipur, Chhattisgarh",+917180576116,meera.verma351@secure-mail.org,0x54d71fb183ac1619c5807efe16ead77ffe8b7476,50000,2025-10-31T02:05:06,Supply Chain Monitor,"Consignment transit record #10610. Operative Contact: Meera Verma (@meera_verma_13), Phone: +917180576116, Email: meera.verma351@secure-mail.org, Location Corridor: Raipur, Chhattisgarh. Escrow settlement wallet: 0x54d71fb183ac1619c5807efe16ead77ffe8b7476. Valuation: INR 50,000."
10611,Ananya Nair,@ananya_nair_55,"Kanpur, Uttar Pradesh",+916239519546,ananya.nair403@secure-mail.org,0x0b3a6c57c1b9711b87d55f8f390643f3635cdf38,1500000,2025-02-09T19:00:00,Darknet Market Relay,"Consignment transit record #10611. Operative Contact: Ananya Nair (@ananya_nair_55), Phone: +916239519546, Email: ananya.nair403@secure-mail.org, Location Corridor: Kanpur, Uttar Pradesh. Escrow settlement wallet: 0x0b3a6c57c1b9711b87d55f8f390643f3635cdf38. Valuation: INR 1,500,000."
10612,Siddharth Chawla,@siddharth_chawla_21,"Srinagar, Jammu & Kashmir",+919871478072,siddharth.chawla492@secure-mail.org,0x20a7d40dda675ec8aedba125318af168c3aa8b21,50000,2025-10-09T07:09:05,Crypto Exchange Node,"Consignment transit record #10612. Operative Contact: Siddharth Chawla (@siddharth_chawla_21), Phone: +919871478072, Email: siddharth.chawla492@secure-mail.org, Location Corridor: Srinagar, Jammu & Kashmir. Escrow settlement wallet: 0x20a7d40dda675ec8aedba125318af168c3aa8b21. Valuation: INR 50,000."
10613,Farhan Patel,@farhan_patel_18,"Hubli-Dharwad, Karnataka",+919911854977,farhan.patel840@secure-mail.org,0xdad594a286c7d1d6f58334a6cd1f15fceb534478,75000,2025-08-28T03:55:39,Northern Route Dispatch,"Consignment transit record #10613. Operative Contact: Farhan Patel (@farhan_patel_18), Phone: +919911854977, Email: farhan.patel840@secure-mail.org, Location Corridor: Hubli-Dharwad, Karnataka. Escrow settlement wallet: 0xdad594a286c7d1d6f58334a6cd1f15fceb534478. Valuation: INR 75,000."
10614,Sameer Gupta,@sameer_gupta_88,"Chandigarh, Punjab/Haryana",+917853224983,sameer.gupta579@secure-mail.org,0xfc5441d3d70fa39dc9747cb83c3735779b33144f,120000,2025-10-09T13:50:18,Public Transit Logistics,"Consignment transit record #10614. Operative Contact: Sameer Gupta (@sameer_gupta_88), Phone: +917853224983, Email: sameer.gupta579@secure-mail.org, Location Corridor: Chandigarh, Punjab/Haryana. Escrow settlement wallet: 0xfc5441d3d70fa39dc9747cb83c3735779b33144f. Valuation: INR 120,000."
10615,Kabir Singh,@kabir_singh_55,"Hyderabad, Telangana",+919589449793,kabir.singh174@secure-mail.org,0x55c0b19697ef008b9a9bee8df26b7e80eea29c49,25000,2025-07-14T18:52:40,Freight & Escrow Hub,"Consignment transit record #10615. Operative Contact: Kabir Singh (@kabir_singh_55), Phone: +919589449793, Email: kabir.singh174@secure-mail.org, Location Corridor: Hyderabad, Telangana. Escrow settlement wallet: 0x55c0b19697ef008b9a9bee8df26b7e80eea29c49. Valuation: INR 25,000."
10616,Rahul Mehta,@rahul_mehta_94,"Kota, Rajasthan",+919749153831,rahul.mehta670@secure-mail.org,0x7b5fbe3a826f70d45a6723e902e6380718afba7f,75000,2025-05-24T17:47:21,Public Transit Logistics,"Consignment transit record #10616. Operative Contact: Rahul Mehta (@rahul_mehta_94), Phone: +919749153831, Email: rahul.mehta670@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0x7b5fbe3a826f70d45a6723e902e6380718afba7f. Valuation: INR 75,000."
10617,Neha Chopra,@neha_chopra_19,"Surat, Gujarat",+919509700723,neha.chopra285@secure-mail.org,0x728d171faf51c72db14afd3d1ee85f05434225b3,850000,2025-08-22T10:04:33,Crypto Exchange Node,"Consignment transit record #10617. Operative Contact: Neha Chopra (@neha_chopra_19), Phone: +919509700723, Email: neha.chopra285@secure-mail.org, Location Corridor: Surat, Gujarat. Escrow settlement wallet: 0x728d171faf51c72db14afd3d1ee85f05434225b3. Valuation: INR 850,000."
10618,Meera Chawla,@meera_chawla_93,"Meerut, Uttar Pradesh",+918262353133,meera.chawla291@secure-mail.org,0xdfc202cb34a86367d5a0487ffe810233aa56e74a,50000,2025-07-31T22:00:47,Metro Corridor Relay,"Consignment transit record #10618. Operative Contact: Meera Chawla (@meera_chawla_93), Phone: +918262353133, Email: meera.chawla291@secure-mail.org, Location Corridor: Meerut, Uttar Pradesh. Escrow settlement wallet: 0xdfc202cb34a86367d5a0487ffe810233aa56e74a. Valuation: INR 50,000."
10619,Siddharth Patel,@siddharth_patel_68,"Ranchi, Jharkhand",+918917792084,siddharth.patel522@secure-mail.org,0x60cd36ed2af9287bfa2de547572c5244ae53a27e,250000,2026-01-23T11:39:25,Metro Corridor Relay,"Consignment transit record #10619. Operative Contact: Siddharth Patel (@siddharth_patel_68), Phone: +918917792084, Email: siddharth.patel522@secure-mail.org, Location Corridor: Ranchi, Jharkhand. Escrow settlement wallet: 0x60cd36ed2af9287bfa2de547572c5244ae53a27e. Valuation: INR 250,000."
10620,Rohan Bhatia,@rohan_bhatia_65,"Solapur, Maharashtra",+919182969960,rohan.bhatia119@secure-mail.org,0xe7900b7b16ee703009bc963feab88c2e3a3981b8,850000,2025-10-31T16:27:44,CyberShield Advisory,"Consignment transit record #10620. Operative Contact: Rohan Bhatia (@rohan_bhatia_65), Phone: +919182969960, Email: rohan.bhatia119@secure-mail.org, Location Corridor: Solapur, Maharashtra. Escrow settlement wallet: 0xe7900b7b16ee703009bc963feab88c2e3a3981b8. Valuation: INR 850,000."
10621,Riya Yadav,@riya_yadav_83,"Kota, Rajasthan",+918543200884,riya.yadav592@secure-mail.org,0x21234bf34827a364f2b30ae2f4f532a930eb99bb,25000,2025-06-07T22:44:55,Supply Chain Monitor,"Consignment transit record #10621. Operative Contact: Riya Yadav (@riya_yadav_83), Phone: +918543200884, Email: riya.yadav592@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0x21234bf34827a364f2b30ae2f4f532a930eb99bb. Valuation: INR 25,000."
10622,Riya Patel,@riya_patel_80,"Ludhiana, Punjab",+919907797305,riya.patel47@secure-mail.org,0x6b388267868a04c20fb1191721f454537ac5bcdb,25000,2025-01-25T07:54:11,Northern Route Dispatch,"Consignment transit record #10622. Operative Contact: Riya Patel (@riya_patel_80), Phone: +919907797305, Email: riya.patel47@secure-mail.org, Location Corridor: Ludhiana, Punjab. Escrow settlement wallet: 0x6b388267868a04c20fb1191721f454537ac5bcdb. Valuation: INR 25,000."
10623,Kabir Mehta,@kabir_mehta_48,"Ahmedabad, Gujarat",+916848003114,kabir.mehta200@secure-mail.org,0x259ce7025012ef1462de3054db2060df6a280943,850000,2025-10-29T11:30:39,CyberShield Advisory,"Consignment transit record #10623. Operative Contact: Kabir Mehta (@kabir_mehta_48), Phone: +916848003114, Email: kabir.mehta200@secure-mail.org, Location Corridor: Ahmedabad, Gujarat. Escrow settlement wallet: 0x259ce7025012ef1462de3054db2060df6a280943. Valuation: INR 850,000."
10624,Dev Malhotra,@dev_malhotra_50,"Mysore, Karnataka",+919122404375,dev.malhotra625@secure-mail.org,0xc347d93b0f0858e2adcf2d7da4d4fd8e5a99daba,250000,2025-09-19T09:34:55,Public Transit Logistics,"Consignment transit record #10624. Operative Contact: Dev Malhotra (@dev_malhotra_50), Phone: +919122404375, Email: dev.malhotra625@secure-mail.org, Location Corridor: Mysore, Karnataka. Escrow settlement wallet: 0xc347d93b0f0858e2adcf2d7da4d4fd8e5a99daba. Valuation: INR 250,000."
10625,Sunita Yadav,@sunita_yadav_42,"Lucknow, Uttar Pradesh",+918727383466,sunita.yadav825@secure-mail.org,0x05186ad36490de50ed7aaf1c68edac1cb1d41fde,120000,2025-03-30T13:45:14,Freight & Escrow Hub,"Consignment transit record #10625. Operative Contact: Sunita Yadav (@sunita_yadav_42), Phone: +918727383466, Email: sunita.yadav825@secure-mail.org, Location Corridor: Lucknow, Uttar Pradesh. Escrow settlement wallet: 0x05186ad36490de50ed7aaf1c68edac1cb1d41fde. Valuation: INR 120,000."
10626,Karan Malhotra,@karan_malhotra_36,"Jaipur, Rajasthan",+919202128921,karan.malhotra756@secure-mail.org,0xf8abbeaae2b527e131ba717deca5b9ddd39ce0b7,50000,2025-09-28T14:45:11,CyberShield Advisory,"Consignment transit record #10626. Operative Contact: Karan Malhotra (@karan_malhotra_36), Phone: +919202128921, Email: karan.malhotra756@secure-mail.org, Location Corridor: Jaipur, Rajasthan. Escrow settlement wallet: 0xf8abbeaae2b527e131ba717deca5b9ddd39ce0b7. Valuation: INR 50,000."
10627,Arjun Khan,@arjun_khan_41,"Coimbatore, Tamil Nadu",+916973585691,arjun.khan104@secure-mail.org,0x3f5e39175d3a0a58feda7726571a5ddd92dcaf16,75000,2025-03-12T20:33:17,Supply Chain Monitor,"Consignment transit record #10627. Operative Contact: Arjun Khan (@arjun_khan_41), Phone: +916973585691, Email: arjun.khan104@secure-mail.org, Location Corridor: Coimbatore, Tamil Nadu. Escrow settlement wallet: 0x3f5e39175d3a0a58feda7726571a5ddd92dcaf16. Valuation: INR 75,000."
10628,Priya Bose,@priya_bose_17,"Hubli-Dharwad, Karnataka",+916856139025,priya.bose135@secure-mail.org,0x37ffd5732c728a78b9e7eda9d57acd149cb956f4,1500000,2025-01-23T04:05:31,Darknet Market Relay,"Consignment transit record #10628. Operative Contact: Priya Bose (@priya_bose_17), Phone: +916856139025, Email: priya.bose135@secure-mail.org, Location Corridor: Hubli-Dharwad, Karnataka. Escrow settlement wallet: 0x37ffd5732c728a78b9e7eda9d57acd149cb956f4. Valuation: INR 1,500,000."
10629,Aditya Sharma,@aditya_sharma_95,"Faridabad, Haryana",+919897459512,aditya.sharma306@secure-mail.org,0xe2163e85e3664dcda2c6f628b3e9d88912c24f4d,1500000,2025-05-22T04:08:16,Freight & Escrow Hub,"Consignment transit record #10629. Operative Contact: Aditya Sharma (@aditya_sharma_95), Phone: +919897459512, Email: aditya.sharma306@secure-mail.org, Location Corridor: Faridabad, Haryana. Escrow settlement wallet: 0xe2163e85e3664dcda2c6f628b3e9d88912c24f4d. Valuation: INR 1,500,000."
10630,Sameer Rao,@sameer_rao_42,"Ahmedabad, Gujarat",+918243351954,sameer.rao71@secure-mail.org,0x64c2b82c80f4906fe300f1838ab1f8450962a495,25000,2025-09-09T04:35:00,Darknet Market Relay,"Consignment transit record #10630. Operative Contact: Sameer Rao (@sameer_rao_42), Phone: +918243351954, Email: sameer.rao71@secure-mail.org, Location Corridor: Ahmedabad, Gujarat. Escrow settlement wallet: 0x64c2b82c80f4906fe300f1838ab1f8450962a495. Valuation: INR 25,000."
10631,Tanvi Verma,@tanvi_verma_31,"Indore, Madhya Pradesh",+917214545548,tanvi.verma511@secure-mail.org,0x45de6b4611e3239089a06ef2e56496db540c7211,120000,2025-06-17T07:24:57,Encrypted Comm Desk,"Consignment transit record #10631. Operative Contact: Tanvi Verma (@tanvi_verma_31), Phone: +917214545548, Email: tanvi.verma511@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0x45de6b4611e3239089a06ef2e56496db540c7211. Valuation: INR 120,000."
10632,Nikhil Rao,@nikhil_rao_40,"Gwalior, Madhya Pradesh",+918693528842,nikhil.rao363@secure-mail.org,0xd475b63153f02e05511fd1e81521f20c4fc2e87d,75000,2025-12-26T00:27:34,Crypto Exchange Node,"Consignment transit record #10632. Operative Contact: Nikhil Rao (@nikhil_rao_40), Phone: +918693528842, Email: nikhil.rao363@secure-mail.org, Location Corridor: Gwalior, Madhya Pradesh. Escrow settlement wallet: 0xd475b63153f02e05511fd1e81521f20c4fc2e87d. Valuation: INR 75,000."
